"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x41429770","x1201588510945357830",2019-12-02 19:46:40,"pjfowkes","@PsychBeaulogy @CharlotteCGill To stop us from going into a depression instead of the recession we had. He also bailed out the mainstream banks so we survived relatively unscathed. This was then used as the premise of the Cameron government to blame labour for ""overspending""","Twitter for Android",244,"x1201587895817121792","x41429770","pjfowkes",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x218967335 x375325622","PsychBeaulogy CharlotteCGill","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pjfowkes/status/1201588510945357830","PJ","Birmingham, England","I tweet some sensible stuff and a lot of incoherent nonsense. I'm guilty of being passionate about politics (Labour) and West Bromwich Albion Football Club.",,FALSE,131,560,5,8787,9981,2009-05-20 19:31:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/41429770/1573073251","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1135644247435014144/uAPWgbnF_normal.jpg"
"x1089754159052541953","x1201588507753504775",2019-12-02 19:46:39,"va_alva_","@marialdna1998 Yeah, the crippling depression and anxiety wasn't enough","Twitter for Android",56,"x1201584885082800128","x1089740426347569153","marialdna1998",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1089740426347569153","marialdna1998","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/va_alva_/status/1201588507753504775","V. A.","Emoville","In a never ending existential crisis.",,FALSE,41,56,0,3900,7062,2019-01-28 05:16:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1089754159052541953/1570692627",,"http://pbs.twimg.com/profile_images/1182184202260762625/TbnkEtzJ_normal.jpg"
"x37823903","x1201588472852729857",2019-12-02 19:46:31,"heybbyj","my depression meals this week will be greek yogurt with granola and cereals. maybe some chips. water","Twitter Web App",100,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/heybbyj/status/1201588472852729857","🦇𝕵𝖆𝖓𝖊𝖙𝖙𝖊🦇 🔜 fuck shit up","La la land countin' sheep, WA","I want it all, that's why I strive for it -➰〰➰ IG: bbycakesj 🇸🇻",,FALSE,157,364,1,21164,36,2009-05-05 01:41:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/37823903/1493980289","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/943705682200510464/iHmiHwlv_normal.jpg"
"x1141375417326215169","x1201588431345930240",2019-12-02 19:46:21,"wrongladyloki","val: what’s wrong with you?

lady loki: off the top of my head, I’d say low self esteem, a lack of parental affection, and a genetic predisposition to anxiety and depression 

val: lokes, we’ve talked about this","Twitter for iPhone",211,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wrongladyloki/status/1201588431345930240","incorrect lady loki","submissions welcome! ","#LADYLOKI: bow down before me",,FALSE,24,6,0,51,23,2019-06-19 16:01:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1141375417326215169/1571001787",,"http://pbs.twimg.com/profile_images/1183493388479451136/ln0DPdM-_normal.jpg"
"x14601673","x1201588406683422721",2019-12-02 19:46:15,"therightwaye","Oh perhaps on equal measure, seeking affirmation from strangers, friends, and flirts while also getting depression and envy. 

Freedom from free thought time. Addiction to bombardment of stimuli.","Twitter for Android",195,"x1201585678938710016","x14601673","therightwaye",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/therightwaye/status/1201588406683422721","#therightwaye","Minneapolis","I'm many things to many people. You might know me as friend, others know me as the devil. 

I'm a critic of all blue check marks.",,FALSE,368,1219,25,16449,10597,2008-04-30 15:46:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/14601673/1410718256","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/606848154810478593/DJKxfKJL_normal.jpg"
"x1014804657657573376","x1201588368578109440",2019-12-02 19:46:06,"hyuckini00","depression is so much fun woooohooooooo","Twitter for Android",39,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hyuckini00/status/1201588368578109440","liv is waiting for jungwoo ♡","STAY ♡     🇩🇪","#mark in that! voice: LET ME SEE YOU HANDS CLAP!",,FALSE,309,278,6,14615,51293,2018-07-05 09:34:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/1014804657657573376/1575315757",,"http://pbs.twimg.com/profile_images/1201587338335444998/_DCxL5xj_normal.jpg"
"x737739509194952706","x1201588366720065540",2019-12-02 19:46:05,"kingbossalion","baby yoda is the cure for depression https://t.co/SIm6atnXQU","Twitter Web App",36,,,,TRUE,FALSE,1,0,,,,,"twitter.com/Baby_YodaMemes…","https://t.co/SIm6atnXQU","https://twitter.com/Baby_YodaMemes/status/1201572240510337025",,,,,,,,,,,"en","x1201572240510337025","Baby Yoda trying to play some music https://t.co/9c9HKwOUOu",2019-12-02 18:42:00,"Twitter for iPhone",201,51,"x1198176866676465664","Baby_YodaMemes","Baby Yoda Memes",1000,1,35,"Minneapolis, MN","If you would use baby Groot as firewood to keep baby Yoda warm, this is the account for you | DM submissions",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kingbossalion/status/1201588366720065540","rafa","","Some niggas make millions other niggas make nemes",,FALSE,92,220,0,3892,5397,2016-05-31 20:16:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/737739509194952706/1565719131","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1201498230942523393/jn5UtcWf_normal.jpg"
"x792056058755833857","x1201588346037911553",2019-12-02 19:46:00,"Tu_13_Dekh_","@_Roch_18 You got it wrong again. In simple words...people don't tell you the most dangerous &amp; the worst part about depression &amp; anxiety..that is..memory loss.","Twitter for Android",157,"x1201207623674159104","x1167772521380417536","_Roch_18",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1167772521380417536","_Roch_18","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tu_13_Dekh_/status/1201588346037911553","❤The Girl Next Door❤","Jaan Ke Kya Ukhaad Loge?!😝😝","@vickykaushal09 You are the exclamation mark in the happiest sentence I could ever possibly write!!!😍❤ Aap sirf star nahi ho...Duniya ho meri🌍❤ #Quirkyalone💜",,FALSE,1217,7,1,12874,61755,2016-10-28 17:30:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/792056058755833857/1553107354","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1108054363337940993/i7sLyfAI_normal.jpg"
"x1069910190558986241","x1201588291306438658",2019-12-02 19:45:47,"nyanbuns","@kohaibun Thank you!! Its super rare I make an effort bc depression so hearing that it looks good is honestly so lovely 😭❤️","Twitter for Android",113,"x1201583784715571200","x2648803867","kohaibun",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x2648803867","kohaibun","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nyanbuns/status/1201588291306438658","lali","fairywoods","*ଘ(੭*ˊᴗˋ)੭* ੈ✩ himedere ❥ otaku, gamer & fangirl     ღ;;   @lemmykins         ──          since   11/10/17! ꒱",,FALSE,822,529,9,2815,3785,2018-12-04 11:04:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1069910190558986241/1574431609",,"http://pbs.twimg.com/profile_images/1197879104474877954/dxetQS8T_normal.jpg"
"x1066994675255525376","x1201588254212050945",2019-12-02 19:45:38,"NicolasM27afc","6 yes (but there’s a difference between being depressed and depression)","Twitter for iPhone",71,"x1201587653235400704","x1066994675255525376","NicolasM27afc",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NicolasM27afc/status/1201588254212050945","Nicolas","Berlin","Whenever I’m about to do something, I think, „Would an idiot do that?“ And if they would I do not do that thing.",,FALSE,1071,881,10,7455,132051,2018-11-26 09:58:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1066994675255525376/1573792199",,"http://pbs.twimg.com/profile_images/1195196279267168256/76pJ3YZc_normal.jpg"
"x1676654370","x1201588196267704325",2019-12-02 19:45:25,"MentalLemon","I was 13 when my mom died. It ruined me. My brother was 8. I had to be strong for him. My depression got worse. Especially with the custody battle between my dad and grandma.","Twitter for Android",174,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MentalLemon/status/1201588196267704325","🌻💚💛Sunflower Boi💛💚🌻","Liverpool, NY","👾😎😈🤯🤠🐎🌻🤬
#hugsforchan",,FALSE,207,251,3,11032,10748,2013-08-16 21:36:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1676654370/1567097836","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1198027005318615045/cKTVILNP_normal.jpg"
"x4764967337","x1201588192425709570",2019-12-02 19:45:24,"MaxHayzz","@msnightwriter I'm guessing the wife has suffered from depression since the wedding.","Twitter Web App",69,"x1201586826357673986","x761318497427173376","msnightwriter",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x761318497427173376","msnightwriter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MaxHayzz/status/1201588192425709570","Maxx11/11","Nowhereville","Midwest,West,NW,Southerner (for now) - love language, history, and politics - especially this year. #Trump2017. #Clintonphobic",,FALSE,5781,6137,93,164591,96118,2016-01-10 14:24:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/4764967337/1505953316","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/701440891400101889/8jS_WLdi_normal.jpg"
"x3521873892","x1201588167683559431",2019-12-02 19:45:18,"tinaeerwin","I wish I could take adipex for depression. I feel great and I lose weight, win win🤷🏻‍♀️","Twitter for iPhone",87,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tinaeerwin/status/1201588167683559431","TinaE","","Que Sera, Sera🏴‍☠️",,FALSE,55,101,0,1693,3504,2015-09-11 02:29:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/3521873892/1512508940","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1199114150254960640/XhK0v0pG_normal.jpg"
"x518229249","x1201588151741014017",2019-12-02 19:45:14,"IamMbali_M","2019 has been a difficult year for me. I knew my depression was at its worst when I started experiencing memory loss, non the less I'm proud of the progress I've made.","Twitter for Android",167,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IamMbali_M/status/1201588151741014017","Skobonyana🍃","Johannesburg  // Bloemfontein","🇿🇦 l will never get tired of asking God to guide me. LLB student @UFS. Member of The Golden Key Society. Leo. Goodbyes can be therapeutic, allow them to be.🍃",,FALSE,3971,1975,6,36026,16314,2012-03-08 05:36:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/518229249/1571770158","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1198277261402787842/6srGB4hk_normal.jpg"
"x1196459003489841152","x1201588141087510529",2019-12-02 19:45:11,"aplaceforusdid","Cw: triggers There are PLENTY of times where something triggers smaller reactions, i.e. looking around for someone, anxiety, mild forms of depression, sudden loss or gain of appetite. Itchiness, or sudden feeling of being dirty, empty, nauseous, or just slightly off.","Twitter for iPhone",267,"x1201587765256871938","x1196459003489841152","aplaceforusdid",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aplaceforusdid/status/1201588141087510529","aplaceforus","","Numinous system (traumagenic DID system of ?? prof dxd just a bunch of friendly goofballs who try their best. (body is an adult)",,FALSE,89,262,1,263,855,2019-11-18 16:04:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1196459003489841152/1575252466",,"http://pbs.twimg.com/profile_images/1197611559918325760/1wmRMKkU_normal.jpg"
"x289032367","x1201588140567355392",2019-12-02 19:45:11,"Emmersynn","@jaclynhirsch Yes please mines called “my depression” on Spotify","Twitter for iPhone",50,"x1201585923374374912","x726861812","jaclynhirsch",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x726861812","jaclynhirsch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Emmersynn/status/1201588140567355392","emmersyn roomkey","Mordor","pip pip da doodly doo",,FALSE,999,698,3,10663,25706,2011-04-27 22:11:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/289032367/1551454092","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1101509755867156480/GGB_oqWv_normal.jpg"
"x822520070","x1201588123458834433",2019-12-02 19:45:07,"Libertadynomnom","@MsPhyitness11 @DanPriceSeattle As far as consumer goods, *deflation* is what the current administration is fighting.

Did you know there was a Great Depression before the Great Depression? They rename these things! Now called the Long Depression, current metrics are a doppelganger  https://t.co/WNfGkNbMeE","Twitter for Android",275,"x1201583702989529090","x822520070","Libertadynomnom",FALSE,FALSE,0,0,,,,,"google.com/amp/s/www.mark…","https://t.co/WNfGkNbMeE","https://www.google.com/amp/s/www.marketwatch.com/amp/story/guid/394A34A4-112E-11EA-98A6-B8C25EAC7DAF",,,,,,,,,"x164391798 x2172596028","MsPhyitness11 DanPriceSeattle","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Libertadynomnom/status/1201588123458834433","Cyrene Leila 🧢🌼","Hawaii","nature & nurture. this smokeshow/that smokeshow",,FALSE,864,854,4,5097,12579,2012-09-14 02:04:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/822520070/1568685296","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1199461421911879680/j3-I6fnl_normal.jpg"
"x831636225165496325","x1201588110565560320",2019-12-02 19:45:04,"STV1993","To put it into perspective, he verbally assaulted Johan Franzen who was suffers with depression and anxiety on the bench saying the lowest of the low to the point Johan Franzen broke down and had a full blown panic attack.","Twitter for iPhone",222,"x1201587469692604419","x831636225165496325","STV1993",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/STV1993/status/1201588110565560320","Steve","Ontario, Canada","",,FALSE,206,147,6,20044,7572,2017-02-14 22:48:21,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1172703390926802944/yRYj_YC2_normal.jpg"
